writing_id,learner_id,learner_id_categorical,nationality,l1,cefr,cefr_numeric,level,unit,topic_id_original,topic_id_original_categorical,topic_id,topic_id_categorical,text_number_per_learner_in_task,topic,secondary_topic,topic_to_keep,date,time,grade,wordcount,mtld,text,text_corrected
497497,62081,62081,sa,Arabic,C1,5,13,3,99,99A,99,99A,2,Comparing two demographic groups,group,group,41129,11:01:42.520,90,200,38.06511628,"
	  There are two demographic groups. Group one is for women and group two is for men. Research shows women and men purchasing magazines. The first demographic group is about 15- to 19- year-old women, whereas the second one is about 18- to 24- year-old men. 29% of women purchase at least one magazine a month, moreover 69% of women prefer magazines to blogs. Similarly, 72% of men prefer magazines supported by extensive website content, and they buy at least one magazine a month. There are six competitive products in the first demographic group. On the other hand, there is one long term competitor and there are two recent competitive products in group two. The purchasing power was larger in group two than group one in 2010. It was $153 billion for women and $242 billion for men. In 2025, it estimated $175 billion for the first group, and it estimated $244 billion for the second one. The demographic size of women was 24 million in 2010, and it estimated and rised sharply to 30 million in 2025. In 2010, the demographic size of men was 25 million, and it estimated and dropped dramatically to 20 million in 2025.
	","There are two demographic groups. group one is for women and group two is for men. Research shows women and men purchasing magazines. The first demographic group is about 15- to 19- year-old women, whereas the second one is about 18- to 24- year-old men. 29% of women purchase at least one magazine a month, moreover 69% of women prefer magazines to blogs. similarly, 72% of men prefer magazines supported by extensive website content, and they buy at least one magazine a month. There are six competitive products in the first demographic group. On the other hand, there is one long term competitor and there are two recent competitive products in group two. The purchasing power was larger in group two than group one in 2010. It was $153 billion for women and $242 billion for men. In 2025, it estimated $175 billion for the first group, and it estimated $244 billion for the second one. The demographic size of women was 24 million in 2010, and it estimated and raised sharply to 30 million in 2025. In 2010, the demographic size of men was 25 million, and it estimated and dropped dramatically to 20 million in 2025."
469073,134339,134339,ru,Russian,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41130,13:43:44.160,98,186,81.38732394,"
	  Our recent research indicates that on the one hand our key consumers should be the second demographic group because 18 to 24-year-old men are 18% more than 15 to 19-year-old women, but on the other hand the number of the male population will dramatically drop until 2025, whereas the number of female population will rise sharply and will have reached 30 million by 2025. Our marketing department should project a new magazine supported by extensive website content because both men and women prefer such magazines with advanced technologies. Futhermore, the purchasing power of men is 89 billion more than women's, but it will rise insignificantly (from $242 to $244 billion), in comparison, the women's purchasing power will jump up extremely (from $153 to $175 billion). As for the competitive products, we should take into account that there are 6 women's magazines that already exist, in contrast, there are 1 long term and 2 recent products for men. To sum up, we should estimate all advantages and disadvantages and investigate the economic situation in both groups properly to come to the right decision.
	","Our recent research indicates that on the one hand our key consumers should be the second demographic group because 18 to 24-year-old men are 18% more than 15 to 19-year-old women, but on the other hand the number of the male population will dramatically drop until 2025, whereas the number of female population will rise sharply and will have reached 30 million by 2025. Our marketing department should project a new magazine supported by extensive website content because both men and women prefer such magazines with advanced technologies. futhermore, the purchasing power of men is 89 billion more than women's, but it will rise insignificantly (from $242 to $244 billion), in comparison, the women's purchasing power will jump up extremely (from $153 to $175 billion). As for the competitive products, we should take into account that there are 6 women's magazines that already exist, in contrast, there are 1 long term and 2 recent products for men. To sum up, we should estimate all advantages and disadvantages and investigate the economic situation in both groups properly to come to the right decision."
281596,124839,124839,ru,Russian,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41130,15:21:11.327,89,126,90.20454545,"
	  demographic group 1 is very attractive, on the one hand, because of large percentage of peoples who can be interested in our magazine likewise a high estimated rise of purchasing power. But on the other hand is high competition - it would be difficult to get significant market share together with 6 competitive products  In contrast, demografic group 2 has lower competition level. In addition, percentage of potential consumers is even higher in this group. But experts say that it demographic size will decrease by 2025. Purchasing power of this group will rise unsignificantly.   So the most appropriate desision is to develop our website content for mens to attract more auditory. As well as we would develop our future projects to be aimed for our women readers.  
	","demographic group 1 is very attractive, on the one hand, because of large percentage of peoples who can be interested in our magazine likewise a high estimated rise of purchasing power. But on the other hand is high competition - it would be difficult to get significant market share together with 6 competitive products In contrast, democratic group 2 has lower competition level. In addition, percentage of potential consumers is even higher in this group. But experts say that it demographic size will decrease by 2025. purchasing power of this group will rise unsignificantly. So the most appropriate decision is to develop our website content for mens to attract more auditory. As well as we would develop our future projects to be aimed for our women readers."
145543,89549,89549,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41130,18:12:07.643,98,179,54.49466214,"
	  Last month was made a demographic research with two group of people. In the first group were consulted women aged between fifteen and twenty years old and in the second group were consulted men aged between eighteen and twenty-four years old. The research shows that there are differences between those groups. For example, in the first group 29% purchase at least one magazine a month, but in the second grup this percentage is 47%. On the other hand, we note that in the group one there are six competitive products already exist and in the second group we note that there are only one long term and two recent products. About purchasing power, we note that the second group has more power, because in 2010 they made purchases equivalent to $242 billion, but for 2025 it is estimated that the first group rise your purchasing power dramatically. Finally, the analysis of demographic size, it is observed that there is not much difference in 2010, but in 2025 the population of the group one will be a greater good.
	","Last month was made a demographic research with two group of people. In the first group were consulted women aged between fifteen and twenty years old and in the second group were consulted men aged between eighteen and twenty-four years old. The research shows that there are differences between those groups. For example, in the first group 29% purchase at least one magazine a month, but in the second group this percentage is 47%. On the other hand, we note that in the group one there are six competitive products already exist and in the second group we note that there are only one long term and two recent products. About purchasing power, we note that the second group has more power, because in 2010 they made purchases equivalent to $242 billion, but for 2025 it is estimated that the first group rise your purchasing power dramatically. finally, the analysis of demographic size, it is observed that there is not much difference in 2010, but in 2025 the population of the group one will be a greater good."
180845,95963,95963,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41131,20:27:38.737,75,157,71.79441913,"
	  In this research that we comparing demographic group 1 and group 2 we can realize that more men purchase at least one magazine a month than women and I think that was not expected because everybody says that women are more consumerist. And as expected, men prefer magazines supported by extensive website content and women prefer only magazines. Women have always been known to spend too much money, but in this research and other researchs shows the opposite. As you can see, in this research, men have more purchasing power than women. Likewise, it is estimated that they will be spending $224 billion in 2025, much more when we compare to women that they will spend $175 billion. In contrast, group 1 will rise demographic size while group 2 will decrease their number. I think that the main reason of this research is that even men demographic decrease they will be able to purchase more than women.
	","In this research that we comparing demographic group 1 and group 2 we can realize that more men purchase at least one magazine a month than women and I think that was not expected because everybody says that women are more consumerist. And as expected, men prefer magazines supported by extensive website content and women prefer only magazines. Women have always been known to spend too much money, but in this research and other research shows the opposite. As you can see, in this research, men have more purchasing power than women. likewise, it is estimated that they will be spending $224 billion in 2025, much more when we compare to women that they will spend $175 billion. In contrast, group 1 will rise demographic size while group 2 will decrease their number. I think that the main reason of this research is that even men demographic decrease they will be able to purchase more than women."
509166,32191,32191,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41132,17:08:36.550,87,108,64.24015748,"
	  Clearly we have two separate demographic groups: young women and adult men. Both groups have one point in common, considering the fact that Internet content is a need. To support this argument, the purchasing power of group 2 is almost the twice of number 1. However, the quantity of products in competition is much higher in group 1 comparing to group 2. Also, the projection for the next 14 years is that group 1 tends to increase the numbers of people on a percentage about 20%. Finally, the group 1 tends to be the demographic group in what investors can bet all without fear to lose their money.
	","clearly we have two separate demographic groups: young women and adult men. Both groups have one point in common, considering the fact that Internet content is a need. To support this argument, the purchasing power of group 2 is almost the twice of number 1. However, the quantity of products in competition is much higher in group 1 comparing to group 2. Also, the projection for the next 14 years is that group 1 tends to increase the numbers of people on a percentage about 20%. finally, the group 1 tends to be the demographic group in what investors can bet all without fear to lose their money."
68145,122465,122465,de,German,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41133,14:39:33.660,90,178,41.14335081,"
	  The research in demographic group 1 shows, that 29% of 15- to 19-year-old women purchase at least one magazine a month, 69% prefer magazines to blogs. In comparison demopraphic group 2: 47% of 18- to 24-year-old men purchase at least one magazine a month and 72% prefer magazines supported by extensive website content. In demographic group 1, we have 6 competitive prodocts, in contrast to demographic group 2, there are one long term and 2 recent competitive products. The purchasing power in demographic group 1 in 2012 is $ 153 billion. 2025 (estimated) $175 billion, compared to demographic group 2 in 2010 $242 billion and in 2025 (estimated) $244 billion. On the one hand the demographic size in group 1 was 24 million in 2010 and estimated 30 million in 2025, on the other hand in group 2 25million in 2010 and estimated only 20 million in 2025. When we have a look at the facts, I would see a big chance in expanding in both of the two markets, but mainly in group 1.
	","The research in demographic group 1 shows, that 29% of 15- to 19-year-old women purchase at least one magazine a month, 69% prefer magazines to blogs. In comparison demographic group 2: 47% of 18- to 24-year-old men purchase at least one magazine a month and 72% prefer magazines supported by extensive website content. In demographic group 1, we have 6 competitive products, in contrast to demographic group 2, there are one long term and 2 recent competitive products. The purchasing power in demographic group 1 in 2012 is $ 153 billion. 2025 (estimated) $175 billion, compared to demographic group 2 in 2010 $242 billion and in 2025 (estimated) $244 billion. On the one hand the demographic size in group 1 was 24 million in 2010 and estimated 30 million in 2025, on the other hand in group 2 25million in 2010 and estimated only 20 million in 2025. When we have a look at the facts, I would see a big chance in expanding in both of the two markets, but mainly in group 1."
229950,137668,137668,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41134,20:03:02.510,95,181,62.90446508,"
	  Hi, dears. Our company is preparing to target one of the two demographyc groups, aiming to reach a increase in our market share and profits. We sent two of our employees to the streets, in order to find out which of these two groups we should invest in. The research made over the first group, young women between 15 and 19 years old, demonstrated that 29% of them buy one magazine a month, 69% prefer magazines than blogs, 6% of the products they buy already exist. They spent 153 US billion in 2010, estimated to 175 US billion in 2025. In 2010 they were 24 million, estimated to be 30 million in 2025. On the other hand, 47% of the second group, 18- to 24-years old male, use to buy one magazine a month, 72% of them prefer magazines with extensive webside content, they use one long term and two recent competetive products, spent 242 US billion in 2010,estimated to 244 US billion in 2025. Otherwise, in 2010 they were 25 millon, estimated to be 20 million in 2025.
	","Hi, dears. Our company is preparing to target one of the two demographic groups, aiming to reach a increase in our market share and profits. We sent two of our employees to the streets, in order to find out which of these two groups we should invest in. The research made over the first group, young women between 15 and 19 years old, demonstrated that 29% of them buy one magazine a month, 69% prefer magazines than blogs, 6% of the products they buy already exist. They spent 153 US billion in 2010, estimated to 175 US billion in 2025. In 2010 they were 24 million, estimated to be 30 million in 2025. On the other hand, 47% of the second group, 18- to 24-years old male, use to buy one magazine a month, 72% of them prefer magazines with extensive website content, they use one long term and two recent competitive products, spent 242 US billion in 2010,estimated to 244 US billion in 2025. otherwise, in 2010 they were 25 millon, estimated to be 20 million in 2025."
147893,59887,59887,mx,Spanish,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41135,17:10:06.927,93,155,60.74164945,"
	  This survey is to analyze and comparate the 2 demographic groups.  Reference words. Group1: 15 to 19-year-old women. Group2: 18-24-year-old men.   Let's start by saying that the 47% of this group1 purchases at least one magazine a month. In comparasion to group2 that 29 % purchase at least one magazine a month. Regarding to competition in group1 6 competitive products already exist. In contrast in group2 only ! long term and 2 recent competitive products exist. In the purchasing area, it is very good to know that group2 with $242 billion in 2010 is much stronger than group1 with $153 billion in 2010. To finish this survey, it is time to talk about demogrpahic size, there is a big similitude between these 2 groups. Group1 with 24 million likely Group2 witj 24 million. As a summay as we are witness about how trends in some areas may be similar or very different.
	","This survey is to analyze and comparate the 2 demographic groups. Reference words. group1: 15 to 19-year-old women. group2: 18-24-year-old men. Let's start by saying that the 47% of this group1 purchases at least one magazine a month. In comparison to group2 that 29 % purchase at least one magazine a month. Regarding to competition in group1 6 competitive products already exist. In contrast in group2 only ! long term and 2 recent competitive products exist. In the purchasing area, it is very good to know that group2 with $242 billion in 2010 is much stronger than group1 with $153 billion in 2010. To finish this survey, it is time to talk about demographic size, there is a big similitude between these 2 groups. group1 with 24 million likely group2 with 24 million. As a summary as we are witness about how trends in some areas may be similar or very different."
114620,102064,102064,it,Italian,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41135,17:30:22.360,95,175,67.8427921,"
	  We studied two demographic groups: 15-to19-year-old women and 18-to 24-year-old men. 29% of women purchase at least one magazine a month and 69% prefer magazines to blogs. In contrast, only 47% of males purchase at least one magazine a month and 72% prefer magazines supported by extensive website content. There will be many changes to the newspaper industry in the next years. On the one hand, the demographic size of women in 2025 will increase around 30 milion, but on the other hand their purchase power will be only $ 175 billion. Males' demografich size, in contrast, will decrease sharply to 20 milion, but their purchase power will increase to $244 billion. At this time, 6 competitive products already exist for women and 1 long term and 2 recent competitive products for males. We need to invest in new products for young men, they are more likely to spend on new technologies. Similary we have to improve the quality of our products for women and shore up our market share.
	","We studied two demographic groups: 15-to19-year-old women and 18-to 24-year-old men. 29% of women purchase at least one magazine a month and 69% prefer magazines to blogs. In contrast, only 47% of males purchase at least one magazine a month and 72% prefer magazines supported by extensive website content. There will be many changes to the newspaper industry in the next years. On the one hand, the demographic size of women in 2025 will increase around 30 million, but on the other hand their purchase power will be only $ 175 billion. Males' demografich size, in contrast, will decrease sharply to 20 million, but their purchase power will increase to $244 billion. At this time, 6 competitive products already exist for women and 1 long term and 2 recent competitive products for males. We need to invest in new products for young men, they are more likely to spend on new technologies. Similar we have to improve the quality of our products for women and shore up our market share."
249040,63808,63808,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41135,18:15:07.127,94,154,55.58609128,"
	  A reseach shows that 29% of women between 15 and 19 years old purchase at least one agazines a month and 69% prefer magazines to blogs. When we speak about men between 18 to 24 years old 47% purchase at least one magazine a month but 72% prefer magazines supported by extensive website content. We can to cit six competitive products already exist in the market: Veja, Superinteressante, Claudia, Playboy, Caras and Sade these the magazines that all read so the publishing need to improve your contents and your reporting. A Purshing Power - 2010 $153 billion to 2025 (estimated) $ 175 billion between women but between men in 2010 $ 242 billion for 2025 estimeted $ 244 billion. Demographic Size in 2010 $ 24 millionfor 2025 estimeted $ 30 million between the women, but between the men we can to see that are in 2010 will be $ 25 million and 2025 we estimeted $ 30 million of magazines or websits.
	","A research shows that 29% of women between 15 and 19 years old purchase at least one magazines a month and 69% prefer magazines to blogs. When we speak about men between 18 to 24 years old 47% purchase at least one magazine a month but 72% prefer magazines supported by extensive website content. We can to cit six competitive products already exist in the market: Vera, Superinteressante, Claudia, Playboy, Caras and Sade these the magazines that all read so the publishing need to improve your contents and your reporting. A Pershing Power - 2010 $153 billion to 2025 (estimated) $ 175 billion between women but between men in 2010 $ 242 billion for 2025 estimated $ 244 billion. demographic size in 2010 $ 24 millioner 2025 estimated $ 30 million between the women, but between the men we can to see that are in 2010 will be $ 25 million and 2025 we estimated $ 30 million of magazines or websites."
237185,125941,125941,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41137,06:59:08.900,100,180,60,"
	  The first demographic group is about 15- to 19- year old women, whereas the second one is about 18- to 24- year old men. As we can see, only 29 percent of women purchase at least one magazine a month. Moreover, 69 percent of women prefer magazine to blogs. Similarly, 72 percent of men prefer magazines, but much more these ones which included extensive knowledge on website. Furthermore, 47 percent purchase at lease one magazine a month. There are several competitive products, for the first group, six competitive products already exist. In comparison, there is only a long term one for men, and two recent competitive products. On the one hand, a product renown it's a good thing, but on the other hand to have several competitive products allow us to make the right choice. In 2010, the first group has a large purchasing power. However, men who make up the second group spend more money on it. In 2010, the demographic size remain steady for both group. In contrast, that will be decreasing for the second group in 2025.
	","The first demographic group is about 15- to 19- year old women, whereas the second one is about 18- to 24- year old men. As we can see, only 29 percent of women purchase at least one magazine a month. Moreover, 69 percent of women prefer magazine to blogs. similarly, 72 percent of men prefer magazines, but much more these ones which included extensive knowledge on website. furthermore, 47 percent purchase at lease one magazine a month. There are several competitive products, for the first group, six competitive products already exist. In comparison, there is only a long term one for men, and two recent competitive products. On the one hand, a product renown it's a good thing, but on the other hand to have several competitive products allow us to make the right choice. In 2010, the first group has a large purchasing power. However, men who make up the second group spend more money on it. In 2010, the demographic size remain steady for both group. In contrast, that will be decreasing for the second group in 2025."
434472,144088,144088,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41138,10:34:28.897,90,178,64.1648564,"
	  There are two demographic groups, the first one with 15- to 19-year-old women and the second one with 18- to 24-year-old men. The research shows that in the first group 29% of them purchase at least one magazine by month and that 69% prefer magazines to blogs. On the other hand, in the second group, 47% purchase at least one maganize by month and 72% prefer magazines supported by extensive website content. In the women's group exist already 6 competitive products, a tough number to face it, while in the men's group there are only 1 long term and 2 recent competitive products. And about the purchasing power the research shows that nowadays the women's group have $153 billion and in the year of 2025 is expected that this quantity had raised to $175 billion. In contrast the men's group have $242 billion of purchase power, rising to $244 billion by the year of 2025. And at last but not least, the respective demographic sizes of the groups are 24 millions and 25 millions.
	","There are two demographic groups, the first one with 15- to 19-year-old women and the second one with 18- to 24-year-old men. The research shows that in the first group 29% of them purchase at least one magazine by month and that 69% prefer magazines to blogs. On the other hand, in the second group, 47% purchase at least one magadize by month and 72% prefer magazines supported by extensive website content. In the women's group exist already 6 competitive products, a tough number to face it, while in the men's group there are only 1 long term and 2 recent competitive products. And about the purchasing power the research shows that nowadays the women's group have $153 billion and in the year of 2025 is expected that this quantity had raised to $175 billion. In contrast the men's group have $242 billion of purchase power, rising to $244 billion by the year of 2025. And at last but not least, the respective demographic sizes of the groups are 24 millions and 25 millions."
84844,138118,138118,mx,Spanish,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41140,10:39:47.093,90,173,53.44735902,"
	  As you asked me I've drawn up a report about the pros and cons of expanding in the following groups. First of all you could appreciate in the table attached to this document that the demographic group 1, women from 15 to 19 years old, will rise dramatically from 2010 to 2025 while the men from 18 to 24 years old will suffer a sharp fall. However, the men group is more attractive when you compare the purchasing power, even in the 2025 the men will keep the difference with women. Besides that ti's very interesting to mention that there're more competitors in the women magazine sector than in the men and the males spent more money than the females. Before doing the research I thought that the percentage of women buying magazines was higher than men but I surprised with the result. After going through the result my conclusion is: The company must expand in the women group because there is a great opportunity of convincing more females in buying more magazines,
	","As you asked me I've drawn up a report about the pros and cons of expanding in the following groups. First of all you could appreciate in the table attached to this document that the demographic group 1, women from 15 to 19 years old, will rise dramatically from 2010 to 2025 while the men from 18 to 24 years old will suffer a sharp fall. However, the men group is more attractive when you compare the purchasing power, even in the 2025 the men will keep the difference with women. Besides that ti's very interesting to mention that there're more competitors in the women magazine sector than in the men and the males spent more money than the females. Before doing the research I thought that the percentage of women buying magazines was higher than men but I surprised with the result. After going through the result my conclusion is: The company must expand in the women group because there is a great opportunity of convincing more females in buying more magazines,"
520330,60363,60363,tr,Turkish,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41140,17:30:57.063,88,148,41.00502897,"
	  We have got two demographic groups. Fist one is 15 to 19 year old women and others 18 to 24 year old men. % 29 Women purchase at least one magazine a month. % 47 men purchase at least one magazine a month.% 69 Women prefer magazines to blog similarly % 72 men prefer magazine supported by extensive website content. Women magazine competition is thoug than men. On the one hand 6 competitors are domitated the women magazine sector on the other hand 1 long term and 2 recent competitors are dominated the mens sector. I think in the future women magazine sector competitors will increase to 10 rival. In comperison purchasing power ; mens magazine sector bigger than womes. Men sector is much bigger than women sector on avarege 100 billion usd. However women magazine sector estimated evolution is bigger than men.In contrast women estimated demographic size bigger than men.
	",We have got two demographic groups. list one is 15 to 19 year old women and others 18 to 24 year old men. % 29 Women purchase at least one magazine a month. % 47 men purchase at least one magazine a month.% 69 Women prefer magazines to blog similarly % 72 men prefer magazine supported by extensive website content. Women magazine competition is though than men. On the one hand 6 competitors are dominated the women magazine sector on the other hand 1 long term and 2 recent competitors are dominated the mens sector. I think in the future women magazine sector competitors will increase to 10 rival. In comparison purchasing power ; mens magazine sector bigger than women. Men sector is much bigger than women sector on average 100 billion us. However women magazine sector estimated evolution is bigger than men.In contrast women estimated demographic size bigger than men.
342889,31579,31579,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41140,21:30:38.990,90,160,65.97606936,"
	  Analysing the research made with two demographic groups - demographic group 1 15-19 year-old-women, and demographic group 2 10-24 year-old-men, I recomend we invest on demographic group 2. Althoug this group will be smaller in comparison with demographic group 1 accordingly with estimations, their purchasing power is higher than the purchasing power of the other group. In addition, 47% of this group purchase at least one magazine a month and prefer magazines supported by extensive website content, against 29% of the other group. Talking about competition, group 1 already has 6 competitors, in contrast group 2 has 1 long term competitor and 2 recent competitive products. It will be easier for your product to compete on the group 2 scenario, because our new technology can easly gain the new competitors market. I see a great chance of our product to gain group 2 market share in a fast rate. We sure have a winner product.
	","analysing the research made with two demographic groups - demographic group 1 15-19 year-old-women, and demographic group 2 10-24 year-old-men, I recommend we invest on demographic group 2. Although this group will be smaller in comparison with demographic group 1 accordingly with estimations, their purchasing power is higher than the purchasing power of the other group. In addition, 47% of this group purchase at least one magazine a month and prefer magazines supported by extensive website content, against 29% of the other group. talking about competition, group 1 already has 6 competitors, in contrast group 2 has 1 long term competitor and 2 recent competitive products. It will be easier for your product to compete on the group 2 scenario, because our new technology can early gain the new competitors market. I see a great chance of our product to gain group 2 market share in a fast rate. We sure have a winner product."
494093,156504,156504,tw,Mandarin,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41141,09:35:46.183,92,181,68.82690357,"
	  According to the research, we can see that 29% of women aged between 15-19 buy at least one magazine per month. In comparison, 47% of men aged 18-24 make the purchase.Furthermore, women magazine is quite competitive with 6 existing players already in the market. In contrast, there's only one major player in men's magazine and 2 recently joined ones. Speaking of purchasing power, women account for $153 billion in 2010 with projected figure increased to $175 billion by 2025. Likewise, men account $242 billion in 2010 and estimated to reach$244 billion by 2025. Finally, women have a population of 24 million in 2010, and 30 million in 2025, while men 25 million in 2010 and 20 million by 2025. Based on the findings, I propose to launch men's magazines. Even though men's population is declining, they have greater purchasing power and less competitors as opposed to women's. In addition, we should try to develop a website which supplement our magazine well as research shows that 72% of men like to look for extensive content on the website.
	","according to the research, we can see that 29% of women aged between 15-19 buy at least one magazine per month. In comparison, 47% of men aged 18-24 make the purchase.furthermore, women magazine is quite competitive with 6 existing players already in the market. In contrast, there's only one major player in men's magazine and 2 recently joined ones. speaking of purchasing power, women account for $153 billion in 2010 with projected figure increased to $175 billion by 2025. likewise, men account $242 billion in 2010 and estimated to reach$244 billion by 2025. finally, women have a population of 24 million in 2010, and 30 million in 2025, while men 25 million in 2010 and 20 million by 2025. based on the findings, I propose to launch men's magazines. Even though men's population is declining, they have greater purchasing power and less competitors as opposed to women's. In addition, we should try to develop a website which supplement our magazine well as research shows that 72% of men like to look for extensive content on the website."
427827,78755,78755,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41141,22:14:04.413,92,179,53.32692308,"
	  A magazine enterprise have more possibilities of capital gains in group 2. Even if group 1 grow more then group 2 in next 15 years, group 2 will be a nice business. Group 2 have a bigger cut of people who BUY magazines. That makes the diference. If group 2 decrease in 5 million in next 15 years, they will be 9,4 million of people buying yet, aganist 8,7 million in group 1 that probably grow in 6 million in the same time. Another interested aspect in investing in group 2 is the least competition. Only 3 competitors in group 2 and 6 in group 1. If we talk about making money, it isn't a wise choice don't listen up for group 1. Woman power is growing up eatch day. That we show are projections and it isn't immune. Mistakes can happen. So why not making a magazine for group 2 but with special subjects? That should advertise group 1 who could buy a group 2 magazine just for curiosity in knowing more about group 2's life.
	","A magazine enterprise have more possibilities of capital gains in group 2. Even if group 1 grow more then group 2 in next 15 years, group 2 will be a nice business. group 2 have a bigger cut of people who BY magazines. That makes the difference. If group 2 decrease in 5 million in next 15 years, they will be 9,4 million of people buying yet, against 8,7 million in group 1 that probably grow in 6 million in the same time. Another interested aspect in investing in group 2 is the least competition. Only 3 competitors in group 2 and 6 in group 1. If we talk about making money, it isn't a wise choice don't listen up for group 1. Woman power is growing up each day. That we show are projections and it isn't immune. mistakes can happen. So why not making a magazine for group 2 but with special subjects? That should advertise group 1 who could buy a group 2 magazine just for curiosity in knowing more about group 2's life."
476878,47880,47880,ru,Russian,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41142,01:41:44.533,55,116,65.44312858,"
	  We have compared two demographic groups. And here is the report. One of them were  the women 15-19 y.o, the other 20-30 y.o.  The second group reads magazines and other printed products 95%, in comparison, the first group uses  Internet 88% to get required information instead of printed matter. Likewise the younger  women read electronic books instead of printed. The older ones prefer printed books, on the other hand, for the last year 25% more often use electronic ones. Finally, we will have to decrease printed products release, but we do not have to forget 20-30 y.o. demographic. Next year printed products will be increased 15% instead of 30% estimated. 
	","We have compared two demographic groups. And here is the report. One of them were the women 15-19 y.o, the other 20-30 y.o. The second group reads magazines and other printed products 95%, in comparison, the first group uses Internet 88% to get required information instead of printed matter. likewise the younger women read electronic books instead of printed. The older ones prefer printed books, on the other hand, for the last year 25% more often use electronic ones. finally, we will have to decrease printed products release, but we do not have to forget 20-30 y.o. demographic. Next year printed products will be increased 15% instead of 30% estimated."
183107,164329,164329,br,Portuguese,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41142,11:01:44.393,97,173,99.57105679,"
	  Our company is pursuing a great goal: insert our brand on the trend setters consumer habits and increase the sales. Recent studies show that female teenagers are a valuable demographic group to establish hypes. However, there already exist six competitive products in our market niche. Furthermore, the demographic size and purchasing power of female teenagers (15- to 19-years-old) are not so large than the male young adults (18- to 24- years-old men) numbers. By 2025, the purchasing power of female teenagers will be around the $175 billion, the male young adults will have increased steadily from $242 billion in 2010 to $242 in 2025. In addition, there is only one long term and two recent competitive products. In conclusion, there is no such competitive market as in the female teenagers demographic group. If our company wants to increase its market share in the male demographic group, we must invest in ads covered by webmagazines with extensive website content, because most of that young adults prefer these kind of information source.
	","Our company is pursuing a great goal: insert our brand on the trend setters consumer habits and increase the sales. Recent studies show that female teenagers are a valuable demographic group to establish hypes. However, there already exist six competitive products in our market niche. furthermore, the demographic size and purchasing power of female teenagers (15- to 19-years-old) are not so large than the male young adults (18- to 24- years-old men) numbers. By 2025, the purchasing power of female teenagers will be around the $175 billion, the male young adults will have increased steadily from $242 billion in 2010 to $242 in 2025. In addition, there is only one long term and two recent competitive products. In conclusion, there is no such competitive market as in the female teenagers demographic group. If our company wants to increase its market share in the male demographic group, we must invest in ads covered by webmagazines with extensive website content, because most of that young adults prefer these kind of information source."
459121,164142,164142,ru,Russian,C1,5,13,3,99,99A,99,99A,1,Comparing two demographic groups,group,group,41143,06:41:47.723,98,168,59.59458509,"
	  In comparison the both Demograthic Groups we see almost the same demographic size in 2010 (24 million of 15-to 19-year-old women against 25 million of 18-to 24-year-old men). In contrast, by 2025 we will estimate a slight increase of young women at 25%, that will reach the level of 30 million, but the population of young men are estimated to fall steadily at 20% to 20 million. So in the future the young women market are 50% bigger, than the men's. In comparison,in 2010 young women, purchasing at least one magazine a month, are 18% less than men, which counts almost $100 billion in difference.  By 2025 it is estimated that purchasing power of young men will remain steady, but that one of young women will increase slowly at 15%. Because of this, we can predict the growth of our sales mainly among young women. So we should focus generally on that market but not cease the men's one at all.    
	","In comparison the both Democratic groups we see almost the same demographic size in 2010 (24 million of 15-to 19-year-old women against 25 million of 18-to 24-year-old men). In contrast, by 2025 we will estimate a slight increase of young women at 25%, that will reach the level of 30 million, but the population of young men are estimated to fall steadily at 20% to 20 million. So in the future the young women market are 50% bigger, than the men's. In comparison,in 2010 young women, purchasing at least one magazine a month, are 18% less than men, which counts almost $100 billion in difference. By 2025 it is estimated that purchasing power of young men will remain steady, but that one of young women will increase slowly at 15%. Because of this, we can predict the growth of our sales mainly among young women. So we should focus generally on that market but not cease the men's one at all."
